State,Council,What's On?,Icon,Short description,Suitable for,Day,Time,Where?,Address,Timezone,Term dates
NSW,Canterbury-Bankstown Council,Preschool Story Time,books,"These sessions are in English and include stories, songs and activities aimed at encouraging literacy and a love of reading from an early age. Booking required on the day from 9:30am",2 - 5 years,Tuesday,11:00am - 12:00pm,Panania Library and Knowledge Centre,"Cnr Tower Street &, Anderson Ave, Panania NSW 2213",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Preschool Story Time,books,"These sessions are in English and include stories, songs and activities aimed at encouraging literacy and a love of reading from an early age. Booking required on the day from 9:30am",2 - 5 years,Thursday,11:00am - 12:00pm,Panania Library and Knowledge Centre,"Cnr Tower Street &, Anderson Ave, Panania NSW 2213",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Preschool Story Time,books,"These sessions are in English and include stories, songs and activities aimed at encouraging literacy and a love of reading from an early age.  No bookings required.",2 - 5 years,Wednesday,10:00am - 11:00am,Riverwood Library and Knowledge Centre,"80 Kentucky Road, Riverwood NSW 2210",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Preschool Story Time in Arabic,ESL,"Join in the fun and introduce your child to the joys of stories in your language. Session activities include stories, singing and craft.  NOTE: this only runs second Wednesday of the month.",2 - 5 years,Wednesday,10:30am - 11:30am,Greenacre Library and Knowledge Centre,"Community Place, Greenacre NSW 2190",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Preschool Story Time in Chinese,ESL,"Join in the fun and introduce your child to the joys of stories in your language. Session activities include stories, singing and craft",2 - 5 years,Tuesday,10:15am - 11:15am,Campsie Library and Knowledge Centre,"14/28 Amy Street, Campsie NSW 2194",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Preschool Story Time in Nepali,ESL,"Come and enjoy Nepali stories, fun activities, and the chance to dive into Nepali culture. It’s going to be a fun and enjoyable time for everyone!  NOTE: this only runs fortinghtly on Mondays",2 - 5 years,Monday,10:00am - 10:30am,Campsie Library and Knowledge Centre,"14/28 Amy Street, Campsie NSW 2194",AEDT,Not available in school holidays or public holidays
NSW,Parramatta City Council,Story Time,books,Fun-filled storytime with age-appropriate books.,2 - 5 years,Friday,10:30am - 11:00am,Carlingford Library,"10-14 Charles Street, Carlingford NSW 2118",AEDT,Not available in school holidays or public holidays
NSW,Parramatta City Council,Bilingual Story Time (English & Mandarin),ESL,Bilingual storytime session with stories in both English and Mandarin.  Note: this only runs on the first Friday of the month,2 - 5 years,Friday,10:30am - 11:00am,Carlingford Library,"10-14 Charles Street, Carlingford NSW 2118",AEDT,Not available in school holidays or public holidays
NSW,Parramatta City Council,"Sing, Read and Grow - Toddler Time",rhymetime,"Interactive storytime with songs, rhymes, and stories for toddlers.",2 - 5 years,Thursday,10:30am - 11:00am,Wentworth Point Community Centre & Library,"1 Burroway Road, Wentworth Point NSW 2127",AEDT,Not available in school holidays or public holidays
NSW,Waverley,Story Time,books,"Story Time Fun will capture the imaginations of toddlers and pre-schoolers with stories, rhymes and craft.",3 - 5 years,Thursday,11:00am - 11:30am,Waverley Library,"32-48 Denison St, Bondi Junction NSW 2022",AEDT (Australian Eastern Daylight Time),Not available in school holidays or public holidays
NSW,Waverley,Story Time,books,"Story Time Fun will capture the imaginations of toddlers and pre-schoolers with stories, rhymes and craft.",3 - 5 years,Monday,11:00am - 11:30am,Waverley Library,"32-48 Denison St, Bondi Junction NSW 2022",AEDT,Not available in school holidays or public holidays
NSW,Waverley,Story Time,books,"Story Time Fun will capture the imaginations of toddlers and pre-schoolers with stories, rhymes and craft.",3 - 5 years,Tuesday,11:00am - 11:30am,Waverley Library,"32-48 Denison St, Bondi Junction NSW 2022",AEDT,Not available in school holidays or public holidays
NSW,City of Sydney,Bilingual Storytime (Mandarin),ESL,"Bilingual Storytime is a fun interactive session of storytelling for 3 to 5 year olds and their carers. Stories, songs and rhymes spoken in English and Mandarin support early literacy development, nurture Mandarin knowledge and provide a wonderful cultural exchange.",3 - 5 years,Monday,11:30am - 12:00pm,Green Square Library,"355 Botany Road, Zetland NSW 2017",AEDT,Not available in school holidays or public holidays
NSW,City of Sydney,Story Time,books,Storytime is a fun interactive session of storytelling for 3-5 year olds and their carers. The program fosters a love of reading and helps develop important early literacy skills and social interaction in readiness for school.,3 - 5 years,Tuesday,11:30am - 12:00pm,Darling Square Library,"Levels 1 and 2, The Exchange, 1 Little Pier Street, Haymarket NSW 2000",AEDT,Not available in school holidays or public holidays
NSW,City of Sydney,Story Time,books,Storytime is a fun interactive session of storytelling for 3-5 year olds and their carers. The program fosters a love of reading and helps develop important early literacy skills and social interaction in readiness for school.,3 - 5 years,Wednesday,11:30am - 12:00pm,Surry Hills Neighbourhood Centre,"405 Crown Street, Surry Hills NSW 2010",AEDT,Not available in school holidays or public holidays
NSW,City of Sydney,Bilingual Story Time (Mandarin),ESL,"Bilingual Storytime is a fun interactive session of storytelling for 3 to 5 year olds and their carers. Stories, songs and rhymes spoken in English and Mandarin support early literacy development, nurture Mandarin knowledge and provide a wonderful cultural exchange.",3 - 5 years,Wednesday,11:30am - 12:00pm,Darling Square Library,"Levels 1 and 2, The Exchange, 1 Little Pier Street, Haymarket NSW 2000",AEDT,Not available in school holidays or public holidays
NSW,City of Sydney,Story Time,books,Storytime is a fun interactive session of storytelling for 3-5year olds and their carers. The program fosters a love of reading and helps develop important early literacy skills and social interaction in readiness for school.,3 - 5 years,Thursday,11:30am - 12:00pm,Green Square Library,"355 Botany Road, Zetland NSW 2017",AEDT,Not available in school holidays or public holidays
NSW,City of Sydney,Story Time,books,Storytime is a fun interactive session of storytelling for 3-5year olds and their carers. The program fosters a love of reading and helps develop important early literacy skills and social interaction in readiness for school.,3 - 5 years,Thursday,11:30am - 12:00pm,Glebe Library,"186-194 Glebe Point Rd, Glebe NSW 2037, Australia",AEDT,Not available in school holidays or public holidays
NSW,City of Sydney,Auslan and English Story Time,no_hearing,"Join our storytime in Auslan and English, presented by our library team and Deaf Connect at Glebe Library. Storytime is a fun session of storytelling for preschoolers. The program fosters an early love of reading and helps develop literacy skills and social interaction in readiness for school. This session is suitable for deaf and hearing children, ages 3 to 5 years.",3 - 5 years,Saturday,11:30am - 12:00pm,Glebe Library,"186-194 Glebe Point Rd, Glebe NSW 2037, Australia",AEDT,Not available in school holidays or public holidays
NSW,Inner West ,Story Time,books,"We read stories and rhymes to encourage a love of books and a desire to learn to read. These sessions support pre-schoolers with listening and language skills, and being comfortable as part of a group in a fun and engaging way. No bookings required.",3 - 5 years,Tuesday,10:30am - 11:00am,Emanuel Tsardoulias Community Library,"362-372 New Canterbury Road, Dulwich Hill NSW 2203",AEDT,Not available in school holidays or public holidays
NSW,Inner West ,Story Time,books,"We read stories and rhymes to encourage a love of books and a desire to learn to read. These sessions support pre-schoolers with listening and language skills, and being comfortable as part of a group in a fun and engaging way. No bookings required.",3 - 5 years,Tuesday,10:30am - 11:00am,Haberfield Library,"78 Dalhousie Street, Haberfield NSW 2045",AEDT,Not available in school holidays or public holidays
NSW,Inner West ,Story Time,books,"We read stories and rhymes to encourage a love of books and a desire to learn to read. These sessions support pre-schoolers with listening and language skills, and being comfortable as part of a group in a fun and engaging way. No bookings required.",3 - 5 years,Monday,10:30am - 11:00am,Ashfield Library,"Level 3, 260 Liverpool Road, Ashfield NSW 2131",AEDT,Not available in school holidays or public holidays
NSW,Inner West ,Story Time,books,"We read stories and rhymes to encourage a love of books and a desire to learn to read. These sessions support pre-schoolers with listening and language skills, and being comfortable as part of a group in a fun and engaging way. No bookings required.",3 - 5 years,Wednesday,10:30am - 11:00am,Balmain Library,"370 Darling Street, Balmain NSW 2041",AEDT,Not available in school holidays or public holidays
NSW,Inner West ,Story Time,books,"We read stories and rhymes to encourage a love of books and a desire to learn to read. These sessions support pre-schoolers with listening and language skills, and being comfortable as part of a group in a fun and engaging way. No bookings required.",3 - 5 years,Monday,10:30am - 11:00am,Leichhardt Library,"Piazza Level, Italian Forum
23 Norton Street, Leichhardt NSW 2040",AEDT,Not available in school holidays or public holidays
NSW,Inner West ,Story Time,books,"We read stories and rhymes to encourage a love of books and a desire to learn to read. These sessions support pre-schoolers with listening and language skills, and being comfortable as part of a group in a fun and engaging way. No bookings required.",3 - 5 years,Wednesday,10:30am - 11:00am,Marrickville Library and Pavilion,"Patyegarang Place
313 Marrickville Road, Marrickville NSW 2204",AEDT,Not available in school holidays or public holidays
NSW,Inner West ,Story Time,books,"We read stories and rhymes to encourage a love of books and a desire to learn to read. These sessions support pre-schoolers with listening and language skills, and being comfortable as part of a group in a fun and engaging way. No bookings required.",3 - 5 years,Friday,10:30am - 11:00am,St Peters / Sydenham Library,"39 Unwins Bridge Road, Sydenhamn NSW 2044",AEDT,Not available in school holidays or public holidays
NSW,Inner West ,Story Time,books,"We read stories and rhymes to encourage a love of books and a desire to learn to read. These sessions support pre-schoolers with listening and language skills, and being comfortable as part of a group in a fun and engaging way. No bookings required.",3 - 5 years,Friday,10:30am - 11:00am,Stanmore Library,"Stanmore Reserve, Douglas Street, Stanmore NSW 2048",AEDT,Not available in school holidays or public holidays
NSW,Randwick City Council,Story Town,books,"Come on down to Storytown! We will have a great time reading stories, and doing a creative activity at the library. Each week we will explore a new theme - what will you learn at Storytown? Every child who visits Storytown will be given a special passport which will be stamped at each visit. Collect six stamps to get a book prize! Free. Bookings essential online (bookings open one week in advance) - see website!",3 - 5 years,Tuesday,11:15am - 11:45am,Margaret Martin Library,"Level 1, Royal Randwick Shopping Centre, Belmore Road, Randwick NSW 2031",AEDT,Not available in school holidays or public holidays
NSW,Randwick City Council,Story Town,books,"Come on down to Storytown! We will have a great time reading stories, and doing a creative activity at the library. Each week we will explore a new theme - what will you learn at Storytown? Every child who visits Storytown will be given a special passport which will be stamped at each visit. Collect six stamps to get a book prize! Free. Bookings essential online (bookings open one week in advance) - see website!",3 - 5 years,Wednesday,11:15am - 11:45am,Lionel Bowen Library,"669-673 Anzac Pde, Maroubra NSW 2035",AEDT,Not available in school holidays or public holidays
NSW,Bayside Council,Story Time,books,"45 minutes of stories, songs and craft for pre-schoolers aged 3-5.",3 - 5 years,Thursday,10:30am - 11:00am,Arncliffe Library,"11 Firth St, Arncliffe NSW 2205",AEDT,Not available in school holidays or public holidays
NSW,Bayside Council,Story Time,books,"45 minutes of stories, songs and craft for pre-schoolers aged 3-5.",3 - 5 years,Tuesday,10:30am - 11:00am,Bexley North Library,"24 Shaw St, Bexley North NSW 2207",AEDT,Not available in school holidays or public holidays
NSW,Bayside Council,Story Time,books,"45 minutes of stories, songs and craft for pre-schoolers aged 3-5. Bookings essential - - see website!",3 - 5 years,Wednesday,10:30am - 11:00am,Eastgardens Library,"152 Bunnerong Rd, Eastgardens NSW 2036",AEDT,Not available in school holidays or public holidays
NSW,Bayside Council,Story Time,books,"45 minutes of stories, songs and craft for pre-schoolers aged 3-5.",3 - 5 years,Wednesday,10:30am - 11:00am,Mascot Library,"2 Hatfield St, Mascot NSW 2020",AEDT,Not available in school holidays or public holidays
NSW,Bayside Council,Story Time,books,"45 minutes of stories, songs and craft for pre-schoolers aged 3-5.",3 - 5 years,Wednesday,10:30am - 11:00am,Sans Souci Library,"104 Russell Ave, Sans Souci NSW 2219",AEDT,Not available in school holidays or public holidays
NSW,Bayside Council,Story Time,books,"45 minutes of stories, songs and craft for pre-schoolers aged 3-5. Bookings essential -- see website!",3 - 5 years,Tuesday,10:30am - 11:00am,Rockdale Library,"444/446 Princes Hwy, Rockdale NSW 2216",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Preschool Story Time,books,"These sessions are in English and include stories, songs and activities aimed at encouraging literacy and a love of reading from an early age. Booking required on the day from 9:30am",3 - 5 years,Thursday,11:00am - 12:00pm,Bankstown Library and Knowledge Centre,"80 Rickard Road, Bankstown NSW 2200",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Preschool Story Time,books,"These sessions are in English and include stories, songs and activities aimed at encouraging literacy and a love of reading from an early age.  No bookings required.",3 - 5 years,Thursday,11:00am - 12:00pm,Campsie Library and Knowledge Centre,"14/28 Amy Street, Campsie NSW 2194",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills.",3 - 5 years,Monday,10:00am - 10:30am,Dee Why Library,"725 Pittwater Rd, Dee Why NSW 2099",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills.",3 - 5 years,Tuesday,10:00am - 10:30am,Dee Why Library,"725 Pittwater Rd, Dee Why NSW 2099",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills. When attending a session at Manly Library, remember to collect a free ticket from the front counter to secure your spot. ",3 - 5 years,Tuesday,10:00am - 10:30am,Manly Library,"1 Market Ln, Manly NSW 2095",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills.",3 - 5 years,Tuesday,10:00am - 10:30am,Mona Vale Library,"1 Park St, Mona Vale NSW 2103",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills.",3 - 5 years,Wednesday,10:00am - 10:30am,Dee Why Library,"725 Pittwater Rd, Dee Why NSW 2099",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills.",3 - 5 years,Wednesday,10:00am - 10:30am,Glen Street Library,"Cnr Glen Street and, Blackbutts Rd, Frenchs Forest NSW 2085",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills.",3 - 5 years,Thursday,10:00am - 10:30am,Forestville Library,"6 Darley St, Forestville NSW 2087",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills. When attending a session at Manly Library, remember to collect a free ticket from the front counter to secure your spot. ",3 - 5 years,Thursday,10:00am - 10:30am,Manly Library,"1 Market Ln, Manly NSW 2095",AEDT,Not available in school holidays or public holidays
NSW,Northern Beaches Council,Story Time,books,"This is an interactive program for carers and children aged 3 years to school age. Enjoy stories, songs and rhymes to help develop early literacy skills.",3 - 5 years,Thursday,10:30am - 11:00am,Avalon Community Library,"59A Old Barrenjoey Rd, Avalon Beach NSW 2107",AEDT,Not available in school holidays or public holidays
NSW,Sutherland Shire Council,Story Time,books,"Storytime is a fun way to learn new skills and discover new concepts through books and play. Each entertaining session will promote your child’s early literacy development through stories, songs and rhymes, a film to watch, and a take-home craft activity.",3 - 5 years,Wednesday,10:30am - 11:00am,Sutherland Library,"30/36 Belmont St, Sutherland NSW 2232",AEDT,Not available in school holidays or public holidays
NSW,Sutherland Shire Council,Story Time,books,"Storytime is a fun way to learn new skills and discover new concepts through books and play. Each entertaining session will promote your child’s early literacy development through stories, songs and rhymes, a film to watch, and a take-home craft activity.",3 - 5 years,Friday,10:30am - 11:00am,Cronulla Library,"Cronulla Central, 38-60 Croydon St, Cronulla NSW 2230",AEDT,Not available in school holidays or public holidays
NSW,Sutherland Shire Council,Story Time,books,"Storytime is a fun way to learn new skills and discover new concepts through books and play. Each entertaining session will promote your child’s early literacy development through stories, songs and rhymes, a film to watch, and a take-home craft activity.",3 - 5 years,Tuesday,10:30am - 11:00am,Caringbah Library,"376/376-378 Port Hacking Rd, Caringbah NSW 2229",AEDT,Not available in school holidays or public holidays
NSW,Sutherland Shire Council,Story Time,books,"Storytime is a fun way to learn new skills and discover new concepts through books and play. Each entertaining session will promote your child’s early literacy development through stories, songs and rhymes, a film to watch, and a take-home craft activity.",3 - 5 years,Monday,10:30am - 11:00am,Miranda Library,"31 Wandella Rd, Miranda NSW 2228",AEDT,Not available in school holidays or public holidays
NSW,Sutherland Shire Council,Story Time,books,"Storytime is a fun way to learn new skills and discover new concepts through books and play. Each entertaining session will promote your child’s early literacy development through stories, songs and rhymes, a film to watch, and a take-home craft activity.",3 - 5 years,Wednesday,10:30am - 11:00am,Menai Library,"Allison Cres, Menai NSW 2234",AEDT,Not available in school holidays or public holidays
NSW,Sutherland Shire Council,Story Time,books,"Storytime is a fun way to learn new skills and discover new concepts through books and play. Each entertaining session will promote your child’s early literacy development through stories, songs and rhymes, a film to watch, and a take-home craft activity.",3 - 5 years,Friday,10:30am - 11:00am,Engadine Library,"116E Caldarra Ave, Engadine NSW 2233",AEDT,Not available in school holidays or public holidays
NSW,Sutherland Shire Council,Story Time,books,"Storytime is a fun way to learn new skills and discover new concepts through books and play. Each entertaining session will promote your child’s early literacy development through stories, songs and rhymes, a film to watch, and a take-home craft activity.",3 - 5 years,Wednesday,10:30am - 11:00am,Sylvania Library,"Southgate Shopping Centre, Port Hacking Rd, Sylvania NSW 2224",AEDT,Not available in school holidays or public holidays
NSW,Georges River Council,Story Time,books,"Join us for Story Time! Listen to stories, sing songs, and do fun craft activities.",3 - 5 years,Tuesday,10:30am - 11:15am,Oatley Library,"26 Letitia St, Oatley NSW 2223",AEDT,Not available in school holidays or public holidays
NSW,Georges River Council,Story Time,books,"Join us for Story Time! Listen to stories, sing songs, and do fun craft activities.",3 - 5 years,Wednesday,10:30am - 11:15am,Penshurst Library,"630 Forest Rd, Penshurst NSW 2222",AEDT,Not available in school holidays or public holidays
NSW,Georges River Council,Story Time,books,"Join us for Story Time! Listen to stories, sing songs, and do fun craft activities.",3 - 5 years,Thursday,10:30am - 11:15am,South Hurstville Library,"Corner of Short and, Allen St, South Hurstville NSW 2221",AEDT,Not available in school holidays or public holidays
NSW,Georges River Council,Story Time,books,"Join us for Story Time! Listen to stories, sing songs, and do fun craft activities.",3 - 5 years,Friday,10:30am - 11:15am,Clive James Kogarah Library and Service Centre,"Kogarah Town Square, Belgrave St, Kogarah NSW 2217",AEDT,Not available in school holidays or public holidays
NSW,Ku-ring-gai Council,Rock n Tales,rhymetime,"Join us for storytime for books, songs, games and fun.",3 - 5 years,Tuesday,11:00am - 11:30am,Gordon Library,"799 Pacific Hwy, Gordon NSW 2072",AEDT,Not available in school holidays or public holidays
NSW,Ku-ring-gai Council,Rock n Tales,rhymetime,"Join us for storytime for books, songs, games and fun.",3 - 5 years,Thursday,11:00am - 11:30am,Gordon Library,"799 Pacific Hwy, Gordon NSW 2072",AEDT,Not available in school holidays or public holidays
NSW,Ku-ring-gai Council,Rock n Tales,rhymetime,"Join us for storytime for books, songs, games and fun.",3 - 5 years,Wednesday,10:30am - 11:00am,St Ives Library,"166 Mona Vale Rd, St. Ives NSW 2075",AEDT,Not available in school holidays or public holidays
NSW,Ku-ring-gai Council,Rock n Tales,rhymetime,"Join us for storytime for books, songs, games and fun.",3 - 5 years,Wednesday,11:00am - 11:30am,Turramurra Library,"5 Ray St, Turramurra NSW 2074",AEDT,Not available in school holidays or public holidays
NSW,Ku-ring-gai Council,Rock n Tales,rhymetime,"Join us for storytime for books, songs, games and fun.",3 - 5 years,Thursday,11:00am - 11:30am,Lindfield Library,"265 Pacific Hwy, Lindfield NSW 2070",AEDT,Not available in school holidays or public holidays
NSW,Parramatta City Council,Story Time,books,"Storytime for children, with engaging activities.",3 - 5 years,Tuesday ,10:30am - 11:00am,Epping Library,"1 Oxford Street, Epping NSW 2121",AEDT,Not available in school holidays or public holidays
NSW,Parramatta City Council,Story Time,books,"Storytime for children, with engaging activities.",3 - 5 years,Friday,10:30am - 11:00am,Epping Library,"1 Oxford Street, Epping NSW 2121",AEDT,Not available in school holidays or public holidays
NSW,Parramatta City Council,Bilingual Story Time (English & Mandarin),ESL,Bilingual storytime in English and Mandarin for young children.  NOTE: only runs on last Friday of the month,3 - 5 years,Friday,10:30am - 11:00am,Epping Library,"1 Oxford Street, Epping NSW 2121",AEDT,Not available in school holidays or public holidays
NSW,Parramatta City Council,Family Story Time,books,Fun family storytime for all ages.,3 - 5 years,Monday,10:30am - 11:00am,Parramatta Library,"1-3 Fitzwilliam Street, Parramatta NSW 2150",AEDT,Not available in school holidays or public holidays
NSW,Parramatta City Council,Story Time,books,Interactive storytime for preschoolers.,3 - 5 years,Friday,10:30am - 11:00am,Parramatta Library,"1-3 Fitzwilliam Street, Parramatta NSW 2150",AEDT,Not available in school holidays or public holidays
NSW,Hornsby Shire Council,Storytime for Preschoolers,books,"Introduces preschoolers to a variety of books and stories, promoting socialising and development.",3 - 5 years,Tuesday,10:00am - 10:30am,Hornsby Library,"28-44 George Street, Hornsby NSW 2077",AEDT,Not available in school holidays or public holidays
NSW,Hornsby Shire Council,Storytime for Preschoolers,books,"Introduces preschoolers to a variety of books and stories, promoting socialising and development.",3 - 5 years,Thursday,10:00am - 10:30am,Hornsby Library,"28-44 George Street, Hornsby NSW 2077",AEDT,Not available in school holidays or public holidays
NSW,Hornsby Shire Council,Storytime for Preschoolers,books,"Introduces preschoolers to a variety of books and stories, promoting socialising and development.",3 - 5 years,Wednesday,10:00am - 10:30am,Pennant Hills Library,"2-6 Trafalgar Avenue, Pennant Hills NSW 2120",AEDT,Not available in school holidays or public holidays
NSW,Hornsby Shire Council,Storytime for Preschoolers,books,"Introduces preschoolers to a variety of books and stories, promoting socialising and development.",3 - 5 years,Friday,10:00am - 10:30am,Pennant Hills Library,"2-6 Trafalgar Avenue, Pennant Hills NSW 2120",AEDT,Not available in school holidays or public holidays
NSW,Hornsby Shire Council,Storytime for Preschoolers,books,"Introduces preschoolers to a variety of books and stories, promoting socialising and development.",3 - 5 years,Friday,10:30am - 11:00am,Berowra Library,"5-6 Turner Road, Berowra NSW 2081",AEDT,Not available in school holidays or public holidays
NSW,Willoughby City Council,Preschool Story Time,books,"Join in action rhymes, games and stories. For ages 3 to 6 and their parent or carer. Bookings are essential and open one week in advance.",3 - 6 years,Tuesday,11:00am - 11:30am,Chatswood Library,"Chatswood Concourse, 409 Victoria Ave, Chatswood NSW 2067",AEDT,Not available in school holidays or public holidays
NSW,Willoughby City Council,Preschool Story Time,books,"Join in action rhymes, games and stories. For ages 3 to 6 and their parent or carer. Bookings are essential and open one week in advance.",3 - 6 years,Thursday,11:00am - 11:30am,Chatswood Library,"Chatswood Concourse, 409 Victoria Ave, Chatswood NSW 2067",AEDT,Not available in school holidays or public holidays
NSW,Willoughby City Council,Mandarin Story Time,ESL,"Enjoy songs, rhymes and stories in Mandarin. Bookings essential - see website! NOTE: only runs first Monday of the month",3 - 6 years,Monday,10:00am - 10:30am,Chatswood Library,"Chatswood Concourse, 409 Victoria Ave, Chatswood NSW 2067",AEDT,Not available in school holidays or public holidays
NSW,Ryde City Council,Auslan Storytime,no_hearing,"Auslan Storytime is a fun interactive storytelling session lead by a Deaf storyteller, aimed at supporting early literacy development in Auslan and written English. These sessions are tailored to Deaf and hard of hearing children aged 3 to 7 years, and their families.  NOTE: only runs fortnightly on Saturdays",3 - 7 years,Saturday,9:45am — 10:15am,North Ryde Library,"201 Coxs Road, North Ryde NSW 2113",AEDT,Not available in school holidays or public holidays
NSW,Ryde City Council,Inclusive Storytime,books,"Inclusive Storytimes support children and families with additional needs to foster early literacy skills through stories, songs and activities. This program is run in partnership with Denise Chan (Speech Pathologist, Beacon Allied Health, Carmen Szeto (Occupational Therapist) and April Sia (Play Therapist), and will provide engaging storytime and literacy activities, while also offering specialised support to address specific challenges and concerns unique to each family's situation. Each month will include a special theme around emotional needs, behaviours, movement and early language and literacy development, to empower parents and carers with knowledge and resources that will benefit their children long after the program ends.  NOTE: only runs on the last Friday of the month",3 - 7 years,Friday,10:00am — 10:45am,North Ryde Library,"201 Coxs Road, North Ryde NSW 2113",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Get Ready for Big School,pencil,"Our exciting new sessions will bring children and parents together to develop the required language, number and motor skills to enable them to confidently adapt to the classroom environment.

'Get Ready for Big School' works in alignment with NSW Department of Education's transition to school guidelines. Grown-ups work with their child to learn and practice the skills needed to begin kindergarten and prepare them for classroom expectations. 

Bookings are required and must be made on the day of the program by calling the participating libraries from 9.30am onward.",4 - 5 years,Wednesday,11:00am - 12:00pm,Bankstown Library and Knowledge Centre,"80 Rickard Road, Bankstown NSW 2200",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Get Ready for Big School,pencil,"Our exciting new sessions will bring children and parents together to develop the required language, number and motor skills to enable them to confidently adapt to the classroom environment.

'Get Ready for Big School' works in alignment with NSW Department of Education's transition to school guidelines. Grown-ups work with their child to learn and practice the skills needed to begin kindergarten and prepare them for classroom expectations. 

Bookings are required and must be made on the day of the program by calling the participating libraries from 9.30am onward.",4 - 5 years,Wednesday,11:00am - 12:00pm,Chester Hill Library and Knowledge Centre,"12 Chester Hill Road, Chester Hill NSW 2162",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Get Ready for Big School,pencil,"Our exciting new sessions will bring children and parents together to develop the required language, number and motor skills to enable them to confidently adapt to the classroom environment.

'Get Ready for Big School' works in alignment with NSW Department of Education's transition to school guidelines. Grown-ups work with their child to learn and practice the skills needed to begin kindergarten and prepare them for classroom expectations. 

Bookings are required and must be made on the day of the program by calling the participating libraries from 9.30am onward.",4 - 5 years,Thursday,10:00am - 11:00am,Earlwood Library and Knowledge Centre,"Corner William Street &, Homer Street, Earlwood NSW 2206",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Get Ready for Big School,pencil,"Our exciting new sessions will bring children and parents together to develop the required language, number and motor skills to enable them to confidently adapt to the classroom environment.

'Get Ready for Big School' works in alignment with NSW Department of Education's transition to school guidelines. Grown-ups work with their child to learn and practice the skills needed to begin kindergarten and prepare them for classroom expectations. 

No bookings required.",4 - 5 years,Monday,11:00am - 12:00pm,Lakemba Library and Knowledge Centre,"62 The Boulevarde, Lakemba NSW 2195",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Get Ready for Big School,pencil,"Our exciting new sessions will bring children and parents together to develop the required language, number and motor skills to enable them to confidently adapt to the classroom environment.

'Get Ready for Big School' works in alignment with NSW Department of Education's transition to school guidelines. Grown-ups work with their child to learn and practice the skills needed to begin kindergarten and prepare them for classroom expectations. 

Bookings are required and must be made on the day of the program by calling the participating libraries from 9.30am onward.",4 - 5 years,Friday,11:00am - 12:00pm,Panania Library and Knowledge Centre,"Cnr Tower Street &, Anderson Ave, Panania NSW 2213",AEDT,Not available in school holidays or public holidays
NSW,Canterbury-Bankstown Council,Get Ready for Big School,pencil,"Our exciting new sessions will bring children and parents together to develop the required language, number and motor skills to enable them to confidently adapt to the classroom environment.

'Get Ready for Big School' works in alignment with NSW Department of Education's transition to school guidelines. Grown-ups work with their child to learn and practice the skills needed to begin kindergarten and prepare them for classroom expectations. 

No bookings required.",4 - 5 years,Monday,11:00am - 12:00pm,Riverwood Library and Knowledge Centre,"80 Kentucky Road, Riverwood NSW 2210",AEDT,Not available in school holidays or public holidays
